,page_url,image_url,tvshow_title,year,rating,director,actors,seasons,series,genres,country,description
3090,https://www.imdb.com/title/tt1483201/,"https://m.media-amazon.com/images/M/MV5BM2IzMjU3MTEtZDc1ZC00MTVmLTg4OGItNmM2ZTljMmQyNmIwXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",O Elo Mais Fraco,2002,5.9,,"Júlia Pinheiro, Luísa Castel-Branco, Carlos Areia, Heitor Lourenço, Miguel Quintão",,8.0,Game-Show,Portugal,
3091,https://www.imdb.com/title/tt14845932/,https://m.media-amazon.com/images/M/MV5BZDUwN2VhZjQtZmRjZC00ZGFhLTlkNDktYzc1MzVjYjYyOWZiXkEyXkFqcGc@._V1_.jpg,L&apos;eredità,2002,7.5,,"Flavio Insinna, Ginevra Francesca Pisani, Samira Lui, Marco Liorni, Sara Arfaoui",,1702.0,Game-Show,Italy,
3092,https://www.imdb.com/title/tt1489316/,"https://m.media-amazon.com/images/M/MV5BYWZmZGYwNWYtY2ExNS00OWZhLWJiMGUtOWIwYTQ1YmZjYmNiXkEyXkFqcGc@._V1_QL75_UY140_CR9,0,140,140_.jpg",Combat Cars,2002,,,"Jason Bradbury, Louise Brady",1.0,7.0,Game-Show,United Kingdom,Game Show in the UK. Where teams gather together Mod cars into Remote Controlled weaponed machines. And battle it out.
3093,https://www.imdb.com/title/tt14953922/,"https://m.media-amazon.com/images/M/MV5BOGJmMzdiNTktNzJmYi00MjMxLTk0YjItNmZkMWVkYmNjNzE1XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",The Cram,2004,,,"Matthew Bannister, Mishal Husain",1.0,10.0,Game-Show,United Kingdom,Quiz show in which contestants are given all day to study the news before being tested.
3094,https://www.imdb.com/title/tt1515425/,"https://m.media-amazon.com/images/M/MV5BOGJmMzdiNTktNzJmYi00MjMxLTk0YjItNmZkMWVkYmNjNzE1XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",Kas laimes milijona?,2002,5.8,,"Vytautas Kernagis, Henrikas Vaitiekunas",,2.0,Game-Show,Lithuania,
3095,https://www.imdb.com/title/tt15428740/,https://m.media-amazon.com/images/M/MV5BYmFhMjRjZDctZDZjNS00YjhjLWEzZDctOTgxOGE0ZDA0NGU3XkEyXkFqcGc@._V1_.jpg,Fun Time,2002,,,"Charles Anyiam-Osigwe, Judith Audu, Yemi Alade, Wole Ojo, Iyke Okechukwu",8.0,104.0,"Animation, Drama, Game-Show",Nigeria,"Fun Time is a children variety T.V program in five segments: Dance, Animation, Games, Jokes, Drama"
3096,https://www.imdb.com/title/tt1546378/,"https://m.media-amazon.com/images/M/MV5BMTY0NTc0NDA5N15BMl5BanBnXkFtZTcwNzM2MjIwNQ@@._V1_QL75_UY140_CR35,0,140,140_.jpg",Without Prejudice?,2003,,,"Liza Tarbuck, Kieron Elliott, Bennett Andrews, Nick Read, Peter Silverleaf",2.0,14.0,Game-Show,United Kingdom,
3097,https://www.imdb.com/title/tt1556089/,"https://m.media-amazon.com/images/M/MV5BMTc5MzkzNzk5MV5BMl5BanBnXkFtZTcwMjc4MTE5Ng@@._V1_QL75_UY281_CR2,0,500,281_.jpg",Mentes Brilhantes,2002,,,"Bárbara Guimarães, Jorge Gomes",,2.0,"Family, Game-Show",Portugal,
3098,https://www.imdb.com/title/tt1563600/,https://m.media-amazon.com/images/M/MV5BNWE5YWJjOWEtYzcyMy00ZGE4LWJmMmItNzI3ODU5NGFjNzE3XkEyXkFqcGc@._V1_.jpg,Grand Slam,2003,,,"Carol Vorderman, James Richardson, Nicholas Rowe, Gavin Fuller, Clive Spate",1.0,15.0,Game-Show,United Kingdom,"The ultimate quiz show, Grand Slam pitted the former winners of the main TV quizzes (Mastermind, Fifteen-to-One, Countdown, etc.) against one another, face to face. Grand Slam was the toughest quiz on television, testing all aspects of mental agility and requiring contestants to put their money where their mouths are - each contestant paid one grand in order to take p...Read all"
3099,https://www.imdb.com/title/tt15685918/,"https://m.media-amazon.com/images/M/MV5BOGJmMzdiNTktNzJmYi00MjMxLTk0YjItNmZkMWVkYmNjNzE1XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",Bootsale Challenge,2003,,,"Vicky Locklin, Judith Michael",,2.0,Game-Show,United Kingdom,
3100,https://www.imdb.com/title/tt1619668/,https://m.media-amazon.com/images/M/MV5BYjI4NDQ1NDUtMTRkMC00MTU1LWFmYzQtYTA5OGJiMDdkY2U2XkEyXkFqcGc@._V1_.jpg,BTV4U Morgenmuffel,2003,5.6,,"Holger Laser, Lothar Becker, Jochen Wilke, Roger Kortus, Daniel Räuchle",,285.0,Game-Show,Germany,
3101,https://www.imdb.com/title/tt16965668/,"https://m.media-amazon.com/images/M/MV5BMTkzNjgwMjYzOF5BMl5BanBnXkFtZTcwNTkyNDEyMw@@._V1_QL75_UX140_CR0,12,140,140_.jpg",Sen Gidince,2002,,,"Emre Kinay, Tolga Üstün",,2.0,Game-Show,Turkey,
3102,https://www.imdb.com/title/tt17013904/,https://m.media-amazon.com/images/M/MV5BMWQ2YzgyOWQtMmQzZC00Y2E5LTlhMjktOGE5OTY4ZTgwNjhiXkEyXkFqcGc@._V1_.jpg,Home Minister,2004,,,"Jitendra Joshi, Aadesh Bandekar, Nilesh Sable",1.0,5405.0,"Game-Show, Reality-TV",India,
3103,https://www.imdb.com/title/tt1762931/,https://m.media-amazon.com/images/M/MV5BMjYwYmMwYTEtOThkZi00MmFmLTg5MzMtZmMxMDcxNWYxYmZkXkEyXkFqcGc@._V1_.jpg,Rooside sõda,2004,5.9,,Kristjan Jõekalda,,5.0,Game-Show,Estonia,
3104,https://www.imdb.com/title/tt1882955/,"https://m.media-amazon.com/images/M/MV5BOGJmMzdiNTktNzJmYi00MjMxLTk0YjItNmZkMWVkYmNjNzE1XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",Star Search at Traxx,2004,,,Donisha Rita Claire Prendergast,3.0,1.0,"Game-Show, Music",Jamaica,
3105,https://www.imdb.com/title/tt19393904/,"https://m.media-amazon.com/images/M/MV5BMTc5MzkzNzk5MV5BMl5BanBnXkFtZTcwMjc4MTE5Ng@@._V1_QL75_UY281_CR2,0,500,281_.jpg",Mão de Ouro,2003,,,"Pedro Miguel Ramos, José Carlos Araújo, Paula Castelar",,3.0,Game-Show,Portugal,
3106,https://www.imdb.com/title/tt1988486/,https://m.media-amazon.com/images/M/MV5BMTU3MTIwY2MtMDk0Zi00NzI4LWE1MTAtZTY5NzU4NDMzZWVlXkEyXkFqcGc@._V1_.jpg,Time Out,2003,6.4,,"Martin Timell, Annika Andersson, Måns Möller, Robert Gustafsson, Per Andersson",14.0,84.0,Game-Show,Sweden,Sweden's humor elite and biggest sports stars compete for who has the best knowledge in sports.
3107,https://www.imdb.com/title/tt20051868/,"https://m.media-amazon.com/images/M/MV5BYjgyYmRmOWYtN2VmZS00MDhkLTkyZmUtZGUxMTMwZWY0Y2E3XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Public Opinion,2004,,,"Gyles Brandreth, David Soul, Craig Charles, Dean Gaffney, Jimmy Savile",1.0,6.0,Game-Show,United Kingdom,
3108,https://www.imdb.com/title/tt2078844/,https://m.media-amazon.com/images/M/MV5BNGFkZjc0M2ItMGM3My00NmE2LWI2MDYtYTQzYzBmZjQxOWU4XkEyXkFqcGc@._V1_.jpg,Bachelor (France),2003,,,"Stéphane Rotenberg, Olivier Siroux, Steven Jauffrineau, Karl Toussaint du Wast, Alexandra Coulet",3.0,3.0,"Game-Show, Reality-TV, Romance",France,"This reality TV game show proposes to follow an attractive single man, having experienced success in business, in search of true love among twenty to twenty-five female suitors living together in a villa in front of the Pacific Ocean."
3109,https://www.imdb.com/title/tt21872926/,https://m.media-amazon.com/images/M/MV5BMjI0ZWE4ZWYtZTIzZC00N2Y2LTk2MDctMzg4ZDU4MzEzOTZlXkEyXkFqcGc@._V1_.jpg,Kaiji Game 1,2002,,,"Francesco Bellissimo, Toshiyuki Makihara, Robert Alan Harris",,3.0,Game-Show,Japan,
3110,https://www.imdb.com/title/tt22750756/,https://m.media-amazon.com/images/M/MV5BZmZlNDJkNTMtNDk1Zi00MjRhLWI3OTMtZjg4YjRkYWU3NGNiXkEyXkFqcGc@._V1_.jpg,Zelite li da postanete milioner,2002,,,"Ivan Zeljkovic, Uros Milinkovic, Zoran Djindjic, Vladimir Sobot, Sasa Jeremic",,10.0,Game-Show,Serbia and Montenegro,The Serbian version of the iconic quiz show Кто хочет стать миллионером (1998).
3111,https://www.imdb.com/title/tt2292513/,"https://m.media-amazon.com/images/M/MV5BZmJlNDA4N2ItZTdiYy00OWI4LThmZjMtNmY1ZjVmYmIzYzk5XkEyXkFqcGc@._V1_QL75_UX500_CR0,73,500,281_.jpg",fresh4u am Morgen,2004,,,"Angela Kersten, Holger Laser",,28.0,Game-Show,Germany,
3112,https://www.imdb.com/title/tt23112998/,https://m.media-amazon.com/images/M/MV5BMmRlN2FkZGEtZGVmNy00NGMxLTkwNzMtNDBkYmY3MmJjMGY2XkEyXkFqcGc@._V1_.jpg,Quiz TV,2004,,,"Andy Jaye, Kieron Elliott, Anna Williamson, Kirsty Duffy, Alex Knowles",,18.0,Game-Show,United Kingdom,Daily phone-in quiz channel.
3113,https://www.imdb.com/title/tt2356996/,"https://m.media-amazon.com/images/M/MV5BYjJiY2IxMTctMmNhZC00MThhLWEwZmItNGE3Y2NjMTQ4YjMxXkEyXkFqcGc@._V1_QL75_UX140_CR0,12,140,140_.jpg",Game Channel,2003,,,Iya Villania-Arellano,,1.0,Game-Show,Philippines,
3114,https://www.imdb.com/title/tt2360722/,https://m.media-amazon.com/images/M/MV5BODliMGFmZTUtMDU3Mi00NTg5LTgxMDctOTUzMWUzMGQ3ZmNhXkEyXkFqcGc@._V1_.jpg,Eliana na Fábrica Maluca,2003,6.0,,"Eliana, Sandy, Kelly Key, Junior Lima, Kiko",,17.0,"Family, Game-Show, Talk-Show",Brazil,"It featured games, videos about the environment, nature, interesting facts about the world and culture, and the participation of special guests."
3115,https://www.imdb.com/title/tt2501878/,"https://m.media-amazon.com/images/M/MV5BNGI1MThmNWQtYjM4NC00NTg1LWE5Y2EtM2M4MDVhMDk4MTk2XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",Ten,2002,,,"Tsutomu Tareki, Tatsuya Yamaguchi, Reiko Hiroshige, Takeshi Michitsuta, Hiroshi Shiga",,5.0,Game-Show,Japan,
3116,https://www.imdb.com/title/tt2594058/,"https://m.media-amazon.com/images/M/MV5BOGJmMzdiNTktNzJmYi00MjMxLTk0YjItNmZkMWVkYmNjNzE1XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",The KFC Quiz Show,2002,,,"Damar Pessoa, Samantha Strachan, Raine Manley, Kareem Panton, Yanique Dacosta",,8.0,Game-Show,Jamaica,Educational quiz show for preteens.
3117,https://www.imdb.com/title/tt26238616/,https://m.media-amazon.com/images/M/MV5BMmUwMWJiNzQtMGQ1OS00MjVjLWExYTQtYTM5MGMyZGVmMDEyXkEyXkFqcGc@._V1_.jpg,24 1/2: Le jeu hebdomadaire sur l&apos;actualité du cinéma,2003,,Pierre Lescure,"Pierre Lescure, Antoine de Caunes",,2.0,Game-Show,France,"Each week, Pierre Lescure receives four candidates and a guest cinephile (the first being none other than his longtime colleague Antoine de Caunes) to play a game of questions and answers around cinema and its latest news."
3118,https://www.imdb.com/title/tt26861779/,"https://m.media-amazon.com/images/M/MV5BYzFiZTAzODMtNDZmMC00NDc5LWFlMDUtOTcwMzg0NGQwZjlhXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Mini Pulsaciones,2003,,,"Lali Espósito, Florencia Bertotti, Juan Gil Navarro, Stéfano de Gregorio, Luis Albornoz",,2.0,Game-Show,Argentina,
3119,https://www.imdb.com/title/tt26903561/,"https://m.media-amazon.com/images/M/MV5BOGJmMzdiNTktNzJmYi00MjMxLTk0YjItNmZkMWVkYmNjNzE1XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",Hard Spell Abbey,2004,,,"Simon Hickson, Jaz Ampaw-Farr, Simon Grant",,3.0,Game-Show,United Kingdom,
3120,https://www.imdb.com/title/tt27238428/,"https://m.media-amazon.com/images/M/MV5BMTUzMTUzODkzM15BMl5BanBnXkFtZTcwMTMxMDMzNA@@._V1_QL75_UX500_CR0,26,500,281_.jpg",Rosiki rouleta,2002,,,Miltos Makridis,,1.0,Game-Show,Greece,
3121,https://www.imdb.com/title/tt27259807/,https://m.media-amazon.com/images/M/MV5BZTBmMjc5Y2QtOTJiZi00ODg2LWJhNjQtNmI1ZmJmMjJhMWM3XkEyXkFqcGc@._V1_.jpg,O Jogo,2003,,,Zeca Camargo,1.0,10.0,"Game-Show, Reality-TV, Thriller",Brazil,
3122,https://www.imdb.com/title/tt27630362/,"https://m.media-amazon.com/images/M/MV5BNzJiYTUzYTItNTU1Yi00MzQxLWFjNzMtNjY1YzAwNzJiZjQzXkEyXkFqcGc@._V1_QL75_UY281_CR87,0,500,281_.jpg",Summerdate,2003,,,Ann Van Elsen,,1.0,"Game-Show, Reality-TV, Romance",Belgium,
3123,https://www.imdb.com/title/tt27631869/,"https://m.media-amazon.com/images/M/MV5BNzJiYTUzYTItNTU1Yi00MzQxLWFjNzMtNjY1YzAwNzJiZjQzXkEyXkFqcGc@._V1_QL75_UY281_CR87,0,500,281_.jpg",Alternative Love,2003,,,Luc van Rooij,,1.0,"Game-Show, Reality-TV, Romance",Netherlands,
3124,https://www.imdb.com/title/tt27632259/,"https://m.media-amazon.com/images/M/MV5BNzJiYTUzYTItNTU1Yi00MzQxLWFjNzMtNjY1YzAwNzJiZjQzXkEyXkFqcGc@._V1_QL75_UY281_CR87,0,500,281_.jpg",Up 2 Date,2003,,,,,,"Game-Show, Reality-TV, Romance",Belgium,
3125,https://www.imdb.com/title/tt2856300/,"https://m.media-amazon.com/images/M/MV5BOGJmMzdiNTktNzJmYi00MjMxLTk0YjItNmZkMWVkYmNjNzE1XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",The Big Deal,2004,,,Sam Ross,1.0,4.0,Game-Show,United Kingdom,The first in a series searching for the best bargainer in the North East. Each week two hagglers are secretly filmed competing to get the best deal they can. This week its bedroom furniture. Pick up tips on how to become a salesman's worst nightmare.
3126,https://www.imdb.com/title/tt29192602/,https://m.media-amazon.com/images/M/MV5BOWM4NmFhYzUtZGZkNC00OTQxLWFhMGItODEyMzhlNjU1MGJjXkEyXkFqcGc@._V1_.jpg,Summer Slime Live,2003,,,"Candace Bailey, Brent Popolizio, Jessica Holmes, Dave Aizer, Jonah Travick",,5.0,Game-Show,United States,
3127,https://www.imdb.com/title/tt3001676/,https://m.media-amazon.com/images/M/MV5BODc0OTc5NzYtNDc0Yy00ZjViLWIzZTYtYjIwMGZhMTQyNmJkXkEyXkFqcGc@._V1_.jpg,Estação Globo,2004,7.0,,"Ivete Sangalo, Zezé Di Camargo & Luciano, Charlie Brown Jr., Ivo Pessoa, Skank",5.0,24.0,"Game-Show, Music, Talk-Show",Brazil,
3128,https://www.imdb.com/title/tt3068196/,https://m.media-amazon.com/images/M/MV5BMWVhNTY0MjMtNjhhZC00MWQ5LThjZTEtZmExZDI3OTQ3NTlmXkEyXkFqcGc@._V1_.jpg,Vértigo,2003,5.9,,"Daniel Alcaíno, Martín Cárcamo, Diana Bolocco, Luis Jara, Álvaro Salas",,128.0,"Game-Show, Talk-Show",Chile,
3129,https://www.imdb.com/title/tt30779278/,"https://m.media-amazon.com/images/M/MV5BMTc5MzkzNzk5MV5BMl5BanBnXkFtZTcwMjc4MTE5Ng@@._V1_QL75_UY281_CR2,0,500,281_.jpg",Mart Ataka,2004,,,"Patrícia Maute, Igor Gandra",,2.0,Game-Show,Portugal,
3130,https://www.imdb.com/title/tt32164475/,"https://m.media-amazon.com/images/M/MV5BNjA0Yzk5MzAtYTc4ZS00MGVjLTliZmItMTU3MTY2MjIzZGUxXkEyXkFqcGc@._V1_QL75_UX500_CR0,46,500,281_.jpg",Habacilar,2003,,,"Raúl Romero, Katia Palma, Carlos Barraza, Roger del Águila, Brenda Carvalho",,6.0,Game-Show,Peru,
3131,https://www.imdb.com/title/tt32399965/,https://m.media-amazon.com/images/M/MV5BNjg0MDFkZmQtOTViOS00Mjc4LTk3MzQtY2VjYmJmNzViNDFjXkEyXkFqcGc@._V1_.jpg,Nõrgim lüli,2004,,,Tuuli Roosma,,1.0,Game-Show,Estonia,
3132,https://www.imdb.com/title/tt33094414/,"https://m.media-amazon.com/images/M/MV5BNjA0Yzk5MzAtYTc4ZS00MGVjLTliZmItMTU3MTY2MjIzZGUxXkEyXkFqcGc@._V1_QL75_UX500_CR0,46,500,281_.jpg",ADN,2003,,,"Cristián Sánchez, Álvaro López, Mauricio Durán, Los Bunkers, Francisco Durán",,3.0,Game-Show,Chile,
3133,https://www.imdb.com/title/tt33131809/,"https://m.media-amazon.com/images/M/MV5BZmI2MmNhZWItN2FmMy00NjU5LTlhOTAtN2EwOTEwYmY5NmZhXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",EuroMilhões,2004,,,"Marisa Cruz, Mónica Jardim",,2.0,Game-Show,Portugal,
3134,https://www.imdb.com/title/tt33241889/,https://m.media-amazon.com/images/M/MV5BNTYzODFmNmItM2UxNy00MDZiLTkzYzEtZTQyNTJhMzMwMDJiXkEyXkFqcGc@._V1_.jpg,Fizz Superstar,2002,,,"Laima Vaikule, Kerli, Mel Bush, Darius Uzkuraitis, Ruta Sciogolevaite",,1.0,"Game-Show, Reality-TV",Latvia,
3135,https://www.imdb.com/title/tt33481879/,"https://m.media-amazon.com/images/M/MV5BYjczMzc0OGQtMzAyMC00OTJkLWFlNjgtMGZmZGZiN2JkYmNhXkEyXkFqcGc@._V1_QL75_UY281_CR9,0,500,281_.jpg",CopyCat Kids,2002,,,"Eli Hourd, Lewis Devine, Greg Fossard, Trevor Hodgson, Laura Wilson",,8.0,"Documentary, Family, Game-Show",United Kingdom,Young hopefuls audition for a place in the Copycat Kids summer season show on Blackpool's Central Pier.
3136,https://www.imdb.com/title/tt35100647/,https://m.media-amazon.com/images/M/MV5BYjdkMTFjZGItNzEyMy00Y2YwLTkyZTYtNGE3MTFkYWUzZGY0XkEyXkFqcGc@._V1_.jpg,Kontroll,2004,,,"Alexander Hammarlöf, Susanne Möller, Fredrik Pettersen, Christina Rask, Tomas Arnroth",3.0,3.0,"Game-Show, Reality-TV",Sweden,SVT's first TV program dedicated entirely to computer and video games.
3137,https://www.imdb.com/title/tt35566837/,https://m.media-amazon.com/images/M/MV5BYjBiOTNiODEtM2I4OS00MTk2LWFlZGQtMzQwZWRmMzYyMzFkXkEyXkFqcGc@._V1_.jpg,Mutant Machines,2004,,,"Louise Brady, Martin Smith",,6.0,Game-Show,United Kingdom,Two teams of four competed to create a machine to solve challenges using only parts from donor machines
3138,https://www.imdb.com/title/tt35728838/,https://m.media-amazon.com/images/M/MV5BYWVhNTg1YjgtMDIyYS00ZjA1LWJkZTktNWI3M2Y1OWQ1MTkwXkEyXkFqcGc@._V1_.jpg,Die deutsche Stimme,2003,,,"Oliver Petszokat, Julia Neigel, Stefanie Tücking, Ralph Siegel, Marco Matias",1.0,11.0,"Game-Show, Music, Reality-TV",Germany,The ZDF Casting show to find new singers who will perform in German.
3139,https://www.imdb.com/title/tt38734595/,"https://m.media-amazon.com/images/M/MV5BMTc0NDEyNzE1MF5BMl5BanBnXkFtZTcwOTM2MDgwNw@@._V1_QL75_UY140_CR98,0,140,140_.jpg",Fort Buajar,2004,,,"Bogdan Stupka, Gregory Hlady, Vita Smachelyuk",,3.0,Game-Show,Ukraine,
3140,https://www.imdb.com/title/tt38895043/,https://m.media-amazon.com/images/M/MV5BYzY0YzVhMzYtMzc4MC00M2RhLWEwZDctNGFmYjI4NTIyZjVmXkEyXkFqcGc@._V1_.jpg,Rosyjska ruletka,2002,,,"Maciej Jacek Nawrocki, Krzysztof Ibisz, Henryk Talar",,1.0,Game-Show,,"Five contestants stand on a stage resembling a revolver cylinder. The host asks questions-if they answer incorrectly, they lose the money they have accumulated during the game, and a trapdoor opens beneath them."
3141,https://www.imdb.com/title/tt38953280/,https://m.media-amazon.com/images/M/MV5BNzBjMzE5MTAtM2JlNC00NWJiLThlYTQtZjQwMDNmYmI3MjU4XkEyXkFqcGc@._V1_.jpg,Tele Gra,2002,,,"Maciej Jacek Nawrocki, Ireneusz Bieleninik, Slawomir Sochacki, Malgorzata Opczowska, Agnieszka Wróblewska",1.0,5.0,Game-Show,Poland,"The program featured guests in the studio and viewers calling in to the game show. Until the end of August 2004, the main prize for contestants in the studio was PLN 10,000, and from September 2004, its value decreased to PLN 4,000."
3142,https://www.imdb.com/title/tt4073178/,https://m.media-amazon.com/images/M/MV5BNTAxNGMyMzEtYzAyZi00ZTFiLTk5NmEtMzNmZDEzODZjN2ExXkEyXkFqcGc@._V1_.jpg,Tôsôchû,2004,7.6,,"Takushi Tanaka, Haruki Takagi, Barbie, Ai Haruna, Yû Sawabe",,5.0,Game-Show,Japan,"In a race with time, contestants desperately try to outmaneuver black-clad Hunters in pursuit, for a chance to win a growing cash prize."
3143,https://www.imdb.com/title/tt4575074/,https://m.media-amazon.com/images/M/MV5BZjkyYzg4OWEtOGIxMS00MjMxLTgyZmItMTBjNWYyZmQxNWUwXkEyXkFqcGc@._V1_.jpg,Traitor,2004,,,"Tony Livesey, Ruth Wilson, Paul Kaye",1.0,5.0,Game-Show,United Kingdom,"Psychological elimination game show in which nine contestants must work out which of them has turned traitor in order to win £5,000. All claim to be telling the truth, but two are lying."
3144,https://www.imdb.com/title/tt4778286/,"https://m.media-amazon.com/images/M/MV5BOTI1MTAyYjItOWZjMS00ZDU5LTgzOGMtODk1YWMwNTMxYzJiXkEyXkFqcGc@._V1_QL75_UX500_CR0,47,500,281_.jpg",SuperStar,2003,6.8,,"Ayman Kaissouni, Abdullah Al Kououd, Elias Rahbani, Aiman Kaissouni, Rania Kurdi",3.0,53.0,"Game-Show, Music",Lebanon,
3145,https://www.imdb.com/title/tt5301806/,"https://m.media-amazon.com/images/M/MV5BOGJmMzdiNTktNzJmYi00MjMxLTk0YjItNmZkMWVkYmNjNzE1XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",100 Hours,2002,,,Evie Ashton,,1.0,Game-Show,New Zealand,"Contestants must learn three disciplines - one of the mind, one of the body and one of dexterity. Competitors strategise, negotiate and bluff to win the game against three other competitors, while 19 cameras record their every move."
3146,https://www.imdb.com/title/tt6105816/,https://m.media-amazon.com/images/M/MV5BMDg4YmQ1OWUtOWIxMi00MmFhLWJmYzEtNzEwMTY1MjliNjllXkEyXkFqcGc@._V1_.jpg,Horlicks O Podu!,2003,,,Raaghav Ranganathan,1.0,13.0,Game-Show,India,
3147,https://www.imdb.com/title/tt6179720/,"https://m.media-amazon.com/images/M/MV5BNGYzNDdkZjEtMzUwNC00NTg3LTk0ZDgtNGQ2MjJmZjIzNWY1XkEyXkFqcGc@._V1_QL75_UX140_CR0,12,140,140_.jpg",Punem pariu ca-i vara? Level 2,2003,,,"Geo Saizescu, Claudiu-Cristian Prisecaru, Cãtãlin Saizescu, Florin Roata, Mihaela Radulescu",,8.0,Game-Show,Romania,
3148,https://www.imdb.com/title/tt6181990/,https://m.media-amazon.com/images/M/MV5BZDBiYmIzOGEtZjBkNy00ZGQ5LWExYjgtY2FhNzU0ODIzOGY0XkEyXkFqcGc@._V1_.jpg,Teo &amp; Andi Show,2004,,,"Claudiu-Cristian Prisecaru, Bogdan Uritescu, Nuami Dinescu, Teo Trandafir, Doru Isaroiu",,10.0,Game-Show,Romania,
3149,https://www.imdb.com/title/tt6228694/,https://m.media-amazon.com/images/M/MV5BNjkwMTFkMzMtZjM1ZC00OTUxLWI1OWEtMjMxNWY4OTFjYTFlXkEyXkFqcGc@._V1_.jpg,Danutz SRL,2004,,,"Alexander Rybak, Magda Catone, Claudiu-Cristian Prisecaru, Vasile Calofir, Andrei Gheorghe",,19.0,Game-Show,Romania,
3150,https://www.imdb.com/title/tt6993822/,"https://m.media-amazon.com/images/M/MV5BOTEzZDQ0NTgtODZhNi00YzYxLWExMDQtZjY2M2NmMjM4MzJjXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Showtime in Harlem II,2003,,,"Kiki Shepard, Rudy Rush",,2.0,Game-Show,United States,
3151,https://www.imdb.com/title/tt7290774/,https://m.media-amazon.com/images/M/MV5BMDljNDRkZDYtYmJlNi00MzhlLTk4NDAtODMxYTVhZDUzMzNjXkEyXkFqcGc@._V1_.jpg,Il gioco dei 9,2004,,,"Enrico Papi, Youma Diakite, Natalie Kriz",,3.0,Game-Show,Italy,
3152,https://www.imdb.com/title/tt7291270/,https://m.media-amazon.com/images/M/MV5BZjQ3Zjg3YmYtODYzYi00MjliLWE5YjgtZDk2ZDU1NTdmOTBhXkEyXkFqcGc@._V1_.jpg,Orange Contact,2004,,,"Miralba Ruiz, Luis Manuel Aguilo, Mariela Encarnación, Willy García",,4.0,"Game-Show, Music",Dominican Republic,
3153,https://www.imdb.com/title/tt7606120/,"https://m.media-amazon.com/images/M/MV5BMjA0MzIxOTAwM15BMl5BanBnXkFtZTcwMTU3NzMyNQ@@._V1_QL75_UX140_CR0,13,140,140_.jpg","Tac O Tac, gagnant à vie",2004,,,Vincent Perrot,,1.0,Game-Show,France,
3154,https://www.imdb.com/title/tt7683708/,"https://m.media-amazon.com/images/M/MV5BOGJmMzdiNTktNzJmYi00MjMxLTk0YjItNmZkMWVkYmNjNzE1XkEyXkFqcGc@._V1_QL75_UX500_CR0,26,500,281_.jpg",London&apos;s Hottest Properties,2004,,,Margherita Taylor,1.0,8.0,Game-Show,United Kingdom,
3155,https://www.imdb.com/title/tt7910494/,https://m.media-amazon.com/images/M/MV5BYmMzYzc1MjMtMjgwNi00Y2EwLWI3MzMtOTlmMDFjOGJlYTk4XkEyXkFqcGc@._V1_.jpg,House of Astonishment,2002,,,Rob Rouse,,1.0,Game-Show,United Kingdom,
3156,https://www.imdb.com/title/tt8101730/,https://m.media-amazon.com/images/M/MV5BMTUzMmY3OGMtZDYxZS00NjQzLThjY2EtZmFmY2Q5NjkxMTAwXkEyXkFqcGc@._V1_.jpg,Dou on the Road,2003,,,Christos Ferentinos,,1.0,Game-Show,Greece,
3157,https://www.imdb.com/title/tt8200860/,"https://m.media-amazon.com/images/M/MV5BZTRjNDA0MzctZDgwMi00NDhhLWI1OTgtNzRkYjQ0MjRkNmYwXkEyXkFqcGc@._V1_QL75_UX140_CR0,10,140,140_.jpg",Come sorelle,2003,,Adriano Bonfanti,"Fabrizio Frizzi, Valeria Mazza, Debora Caprioglio, Alba Parietti, Moira Orfei",1.0,6.0,"Game-Show, Talk-Show",Italy,
3158,https://www.imdb.com/title/tt8278574/,https://m.media-amazon.com/images/M/MV5BOGJhNTFiYmYtMmY3Ni00MmJiLWJhMDQtYzBmNzg1MWU0YjU5XkEyXkFqcGc@._V1_.jpg,Chwila prawdy,2002,6.3,,"Zygmunt Chajzer, Lech Kaczynski, Jaroslaw Kalinowski, Michal Kaminski",,4.0,"Game-Show, Reality-TV",Poland,
3159,https://www.imdb.com/title/tt8286158/,https://m.media-amazon.com/images/M/MV5BMTBiNWY3MDUtNWNlMi00ZjQ5LThiMTgtMTY1YjZhNzUwZjczXkEyXkFqcGc@._V1_.jpg,Najslabsze ogniwo,2004,5.0,,Kazimiera Szczuka,,1.0,Game-Show,Poland,
