page_url,image_url,tvshow_title,year,rating,director,actors,seasons,series,genres,countries,description
https://www.imdb.com/title/tt2930446/,https://m.media-amazon.com/images/M/MV5BY2E2YWI5N2EtYjkzNC00OTNjLWJjOTMtZDZhZmE0NjViZWM3XkEyXkFqcGc@._V1_.jpg,Cutthroat Kitchen,2013,7.3,,"Alton Brown, Jet Tila, Simon Majumdar, Antonia Lofaso, Richard Blais, Eric Greenspan",Unknown,183,"Cooking Competition, Game Show, Reality TV",United States,Chefs are asked to overcome major obstacles and acts of sabotage in this reality competition.
https://www.imdb.com/title/tt2930604/,https://m.media-amazon.com/images/M/MV5BZDc5YjgxNWUtYTE2Ni00NTI3LTkzZDctYzNjN2QxMzNiZmM2XkEyXkFqcGc@._V1_.jpg,Star Wars: Rebels,2014,8.1,"Carrie Beck, Dave Filoni, Simon Kinberg","Dave Filoni, Taylor Gray, Freddie Prinze Jr., Vanessa Marshall, Steve Blum, Tiya Sircar",Unknown,77,"Action, Adventure, Animation, Computer Animation, Family, Fantasy, Sci-Fi, Space Sci-Fi, Tragedy",United States,"The crew of the spaceship Ghost defends those who cannot fight for themselves against the Empire, providing the spark for a rebellion."
https://www.imdb.com/title/tt2930610/,https://m.media-amazon.com/images/M/MV5BMDUzZjIwZjQtYWI0Yi00YWY0LThiYzAtNThiMjRjYzZlYzE0XkEyXkFqcGc@._V1_.jpg,The Kitchen,2012,8.4,,"Dmitriy Nazarov, Dmitriy Nagiev, Mark Bogatyryov, Elena Podkaminskaya, Feruza Ruzieva, Sergey Epishev",Unknown,121,"Comedy, Parody, Russian",Russia,"Maksim ""Max"" Lavrov wants to become a great chef. But he finds out that the kitchen isn't the place for an easy career. And in restaurant ""Claude Monet"" this job looks even harder and much more complicated than just cooking."
https://www.imdb.com/title/tt2931316/,https://m.media-amazon.com/images/M/MV5BNzE2ZjZlOTEtYTAwZi00NmYwLWI2ZDYtODQ3NDdmOGJkNDM4XkEyXkFqcGc@._V1_.jpg,Sex & Violence,2013,7.1,,"Jennie Raymond, Jackie Torrens, Pasha Ebrahimi, Chase Duffy, Matthew McIntyre, Olympia Dukakis",3,15,Drama,Canada,"Follows the lives of a social worker, a victims' advocate and four others who provide support to victims of violence."
https://www.imdb.com/title/tt2935974/,https://m.media-amazon.com/images/M/MV5BNTcxYTdhMTEtNzQ5My00Mzg4LWIyODgtZjI4ZGZjYzhmN2RjXkEyXkFqcGc@._V1_.jpg,Siberia,2013,7.0,Matthew Arnold,"Joyce Giraud, Johnny Wactor, Esther Anderson, Miljan Milosevic, Daniel Sutton, Neeko Skervin",1,11,"Adventure, Drama, Found Footage Horror, Horror, Mystery, Sci-Fi, Thriller",United States,"In 1908, something unexplained happened in Tunguska. A century later, clueless reality show competitors arrive. Bizarre events cause panic during their challenge. After a death, they face a real danger and must work together."
https://www.imdb.com/title/tt2937900/,https://m.media-amazon.com/images/M/MV5BMTQ5NzcyNDc5MV5BMl5BanBnXkFtZTgwMDMyOTY5NjE@._V1_.jpg,The Knick,2014,8.4,"Jack Amiel, Michael Begler","Clive Owen, André Holland, Jeremy Bobb, Juliet Rylance, Eve Hewson, Michael Angarano",2,20,"Drama, History, Medical Drama, Period Drama, Psychological Drama",United States,"Set in New York in 1900, The Knick centers around the groundbreaking Knickerbocker Hospital."
https://www.imdb.com/title/tt2938522/,https://m.media-amazon.com/images/M/MV5BNzQ4M2VhYjAtNGQ3Ny00ZTdkLWEwZjYtNzdlMjE2N2M4ODcyXkEyXkFqcGc@._V1_.jpg,Yonderland,2013,7.9,,"Mathew Baynton, Simon Farnaby, Martha Howe-Douglas, Jim Howick, Laurence Rickard, Ben Willbond",3,25,"Comedy, Fantasy",United Kingdom,In a far away land hidden in her cupboard Debbie must fulfill her duties as the chosen one and save Yonder Land.
https://www.imdb.com/title/tt2939026/,https://m.media-amazon.com/images/M/MV5BM2Y2OTg4NDEtN2I0Yy00MTc3LTk3ZGQtNmQzYjA5MDk4NmMxXkEyXkFqcGc@._V1_.jpg,Madhubala - Ek Ishq Ek Junoon,2012,5.9,Saurabh Tewari,"Drashti Dhami, Vivian Dsena, Seema Kapoor, Jimit Trivedi, Indresh Malik, Avinesh Rekhi",Unknown,651,"Drama, Hindi, Soap Opera",India,Its a typical Indian TV show based on story of a girl and her struggle with her life 'Madhubala'. She was born in dramatic situations on a movie stage.
https://www.imdb.com/title/tt2942218/,https://m.media-amazon.com/images/M/MV5BOTk2MzEwZWItYTlhYS00ZjcwLTk5N2YtOWFkYmRlYTJkOWY4XkEyXkFqcGc@._V1_.jpg,Log Horizon,2013,7.4,Toshizô Nemoto,"Jad Saxton, Mike Yager, Daiki Yamashita, Jôji Nakata, Andrew Love, Luci Christian",3,62,"Action, Adventure, Animation, Anime, Comedy, Fantasy, Isekai, Japanese, Romance, Sword & Sorcery",Japan,"30,000 Japanese players trapped in MMORPG, unable to log out. Veteran gamer Shiroe leads exploration of this new reality, negotiating with NPCs to bring order to the virtual city of Akihabara."
https://www.imdb.com/title/tt2942224/,https://m.media-amazon.com/images/M/MV5BNTFmMDlkMTctM2Y1NC00ODMzLWE0MTEtZmU2MjM2YzRhNjBlXkEyXkFqcGc@._V1_.jpg,White Album 2,2013,7.2,,"Yûki Kaji, Noriaki Sugiyama, Takuma Terashima, Tsuguo Mogami, Ikumi Nakagami, Ryôko Ono",1,13,"Adult Animation, Animation, Anime, Hand-Drawn Animation, Japanese, Music, Romance",Japan,"White Album 2 orchestrates Haruki's final semester with complex romance and exhilarating music, as the curtains of the stage he so desired begin to open."
https://www.imdb.com/title/tt2946308/,https://m.media-amazon.com/images/M/MV5BMTU2ZGRmODUtNTc0Yy00MmJiLTg2NjctNDkwMzAxNDE2ZjljXkEyXkFqcGc@._V1_.jpg,Gay of Thrones,2013,6.3,,"Jonathan Van Ness, Jeffery Self, Bryan Safi, Erin Gibson, Guy Branum, Alfie Allen",6,54,"Comedy, Short",United States,"""Gay of Thrones"" parodies the very popular show Game of Thrones (2011)."
https://www.imdb.com/title/tt2948562/,https://m.media-amazon.com/images/M/MV5BNzMwODVmMDgtMWJmNC00ZGU4LTgxNGYtYThkYTM1YjZjZmE1XkEyXkFqcGc@._V1_.jpg,Tumble Leaf,2013,8.6,Drew Hodges,"Christopher Downs, Alex Trugman, Brooke Wolloff, Zac McDowell, Emily Downs, Alan Franzenburg",4,52,"Adventure, Animation, Family, Fantasy, Stop Motion Animation",United States,"Tumble Leaf is a series aimed at preschoolers, set in a whimsical land where a small blue fox plays and discovers adventure and friendship around every bend in the path. Children will be enriched by understanding the world around them."
https://www.imdb.com/title/tt2950342/,https://m.media-amazon.com/images/M/MV5BOGRhNDQ2NTAtZTkzMy00YmRlLWJiZTgtMDg0NzkzYzk2YTI5XkEyXkFqcGc@._V1_.jpg,Mr. Pickles,2013,7.3,"Will Carsola, Dave Stewart","Dave Stewart, Kaitlyn Robrock, Will Carsola, Jay Johnston, Brooke Shields, Frank Collison",Unknown,33,"Adult Animation, Animation, Body Horror, Comedy, Dark Comedy, Horror, Parody, Splatter Horror",United States,"The Goodman family lives with their lovable pet dog, Mr. Pickles, a deviant border collie with a secret satanic streak."
https://www.imdb.com/title/tt2952566/,https://m.media-amazon.com/images/M/MV5BMTk5MDcwNjAxN15BMl5BanBnXkFtZTgwNjA3ODgyNDE@._V1_.jpg,Up the Women,2013,7.2,Jessica Hynes,"Jessica Hynes, Vicki Pepperdine, Emma Pierson, Judy Parfitt, Ryan Sampson, Georgia Groome",2,9,"Comedy, History",United Kingdom,Suffragists band together to spread the word--but first they need to learn their own lessons.
https://www.imdb.com/title/tt2955402/,https://m.media-amazon.com/images/M/MV5BZjZkZjg5YzItNWUyZC00YmM5LTgzNWQtNjIzYThhNDI4NDA3XkEyXkFqcGc@._V1_.jpg,Velvet,2014,8.0,,"Paula Echevarría, Miguel Ángel Silvestre, Aitana Sánchez-Gijón, Manuela Velasco, Marta Hazas, Javier Rey",4,56,"Drama, Romance, Spanish, Telenovela",Spain,"A feel-good, compelling Spanish story of a fashion house in Madrid in the late 50's, which is scene to money, fashion, drama, entanglements, love, jealousies, plots, counter-plots involving its owners, customers and residential employees."
https://www.imdb.com/title/tt2955622/,https://m.media-amazon.com/images/M/MV5BNzZjNmRmYzgtNDhmZi00NzZjLWE2MTktNzk5YjNkMjEyYzgwXkEyXkFqcGc@._V1_.jpg,Chandragupta Maurya,2011,9.2,,"Joy R.S. Mathur, Manish Wadhwa, Aashiesh Sharrma, Rushiraj Pawar, Tarun Khanna, Ali Hassan",1,105,"Biography, Hindi, History",India,"An Indian historical drama based on the life of Chandragupta Maurya, one of the major Indian Emperors of ancient India."
https://www.imdb.com/title/tt2958762/,https://m.media-amazon.com/images/M/MV5BODlmYjliMGEtOTNlNy00NDIzLWJjMjktNWEwY2Q1NzAzMzRmXkEyXkFqcGc@._V1_.jpg,Gossip Girl: Acapulco,2013,4.8,"Josh Schwartz, Stephanie Savage","Sofía Sisniega, Oka Giner, Diego Amozurrutia, Jon-Michael Ecker, Macarena Achaga, Vadhir Derbez",1,26,"Drama, Romance, Spanish",Mexico,"Based on the original TV show Gossip Girl, all with different characters. This time the series take place on Acapulco, the famous city in Mexico. The characters speak in Spanish and the characters are based on the Mexican high society."
https://www.imdb.com/title/tt2960144/,https://m.media-amazon.com/images/M/MV5BZTg4OTNkNjQtYjA5Ni00OGU3LThmNzctODUwYmI3Y2ZmNDUwXkEyXkFqcGc@._V1_.jpg,Seaside Hotel,2013,8.1,"Hanna Lundblad, Stig Thorsboe","Amalie Dollerup, Lars Ranthe, Anne Louise Hassing, Jens Jacob Tychsen, Merete Mærkedahl, Ulla Vejby",10,64,"Danish, Drama, Period Drama, Romance",Denmark,"The seaside hotel ""Badehotellet"" in NW Denmark opens for its wealthy guests each summer. We follow the guests and staff at the hotel from 1928 and into the 1940s."
https://www.imdb.com/title/tt2963254/,https://m.media-amazon.com/images/M/MV5BMTcxMTAxNzMzN15BMl5BanBnXkFtZTgwMTY1Mzk5OTE@._V1_.jpg,Salem,2014,7.1,"Brannon Braga, Adam Simon","Janet Montgomery, Shane West, Seth Gabel, Tamzin Merchant, Ashley Madekwe, Elise Eberle",3,36,"Drama, Fantasy, Horror, Thriller, Witch Horror",United States,Supernatural horror loosely based on Salem's 17th century witch trials.
https://www.imdb.com/title/tt2964642/,https://m.media-amazon.com/images/M/MV5BMjAzMTU3MzQ0Ml5BMl5BanBnXkFtZTgwODcyNDEwMzE@._V1_.jpg,Life Below Zero,2013,7.9,,"Agnes Hailstone, Chip Hailstone, James Franzo, Sue Aikens, Andy Bassich, Jessie Holmes",Unknown,270,"Adventure, Documentary, Reality TV, Survival",United States,The everyday struggles of living in the secluded state of Alaska where one wrong decision could cost you your life.
https://www.imdb.com/title/tt29669561/,https://m.media-amazon.com/images/M/MV5BMjRjNjlkZmYtZmI4YS00ODEzLTg2YTItNTRkMjliOTI1YjE1XkEyXkFqcGc@._V1_.jpg,Markiplier - Five Nights at Freddy's,2014,7.8,,"Mark Fischbach, Sunok, Bob Muyskens, Seán McLoughlin, Wade Barnes, Jack Black",Unknown,185,"Comedy, Horror, Mystery, Thriller",United States,"The entire saga of Markiplier playing Five Night at Freddy's games, including fan games, fan animations, revisits and more."
https://www.imdb.com/title/tt2968404/,https://m.media-amazon.com/images/M/MV5BMTkyMDQ1ODMwM15BMl5BanBnXkFtZTgwMDkwNjU2NDE@._V1_.jpg,Black Box,2014,6.6,Amy Holden Jones,"Kelly Reilly, Ditch Davey, David Ajala, Ali Wong, Laura Fraser, David Chisum",1,13,"Drama, Medical Drama",United States,"Catherine Black, a famed neuroscientist with a job at the Center for Neurological Research and Treatment, struggles with mental illness. However, this is just one of the many secrets she hides from her fiancé and her family."
https://www.imdb.com/title/tt2976010/,https://m.media-amazon.com/images/M/MV5BZDkzZDQ1ZWItYzc3NC00NWJmLTkzOTQtYWE1NjEzOTA0ZmYxXkEyXkFqcGc@._V1_.jpg,Upin & Ipin,2007,6.4,,"Nur Fathiah Diaz, Aliya Nazlan, Hjh. Ainon Ariff, Tang Ying Sowk, Ida Shaheera, Asyiela Putri Bt Azhar",19,730,"Animation, Comedy, Computer Animation, Family",Malaysia,Upin and Ipin the twin who live at kampung durian runtuh.watch their live with their friend and family in a happy village
https://www.imdb.com/title/tt2980110/,https://m.media-amazon.com/images/M/MV5BNWU5NmI2MDItNmQ5Ny00Y2FhLWI1ZjEtYzg5MGQzMzczOTA2XkEyXkFqcGc@._V1_.jpg,First Dates,2013,7.2,Ana de Moraes,"Brian Protheroe, Fred Sirieix, CiCi Coleman, Merlin Griffiths, Austin Ventour, Sam Conrad",10,204,"Dating Reality TV, Reality TV, Romance",United Kingdom,"Initially an experiment in which real dates are filmed, and then viewers get the chance to apply to date the unsuccessful participants the following week. Later this aspect was removed and replaced with a cast of regular restaurant staff."
https://www.imdb.com/title/tt2993898/,https://m.media-amazon.com/images/M/MV5BNjMzYmQ5OTgtNDM1Ni00MWM1LWFkYzktNjE1ODc2NzBkYzlmXkEyXkFqcGc@._V1_.jpg,X: The Web Series,2013,6.8,,"Paula Deming, Laura Nargi, Doug Duke, Natalie Camunas, Adrienne Littleton, Diego Miranda",1,12,Comedy,United States,"Story of love, breakups and aggravated assault following Libby Turner, dumped by her boyfriend. With psychotic determination, she tries to reclaim his love, no matter the cost. Explores heartbreak-induced craziness as Libby spirals down."
https://www.imdb.com/title/tt2994108/,https://m.media-amazon.com/images/M/MV5BMTA4NjE2NzQwMjBeQTJeQWpwZ15BbWU4MDkyNzU4MzIx._V1_.jpg,Partners,2014,5.8,"Robert L. Boyett, Robert Horn","Kelsey Grammer, Martin Lawrence, Rory O'Malley, Edi Patterson, Danièle Watts, McKaley Miller",1,10,"Comedy, Quirky Comedy, Sitcom",United States,"Two lawyers from different backgrounds form an unlikely partnership after meeting in court during personal crises, finding balance between ethics and pragmatism."
https://www.imdb.com/title/tt2996052/,https://m.media-amazon.com/images/M/MV5BMTY0ODQ1OTcxNl5BMl5BanBnXkFtZTgwMzA1ODYzMjE@._V1_.jpg,I Didn't Do It,2014,6.0,"Tod Himmel, Josh Silverstein","Olivia Holt, Austin North, Piper Curda, Peyton Clark, Sarah Gilman, Karen Malina White",2,39,"Comedy, Drama, Family",United States,Centers on ultra-competitive fraternal twins Lindy and Logan Watson who navigate high school together with their best friends.
https://www.imdb.com/title/tt3004376/,https://m.media-amazon.com/images/M/MV5BOThlNDhmMDUtOTlhYy00Y2VhLWE5ZDMtODA0NDIzMzY0MjRlXkEyXkFqcGc@._V1_.jpg,The Real,2013,4.6,,"Adrienne Bailon-Houghton, Jeannie Mai, Loni Love, Tamera Mowry-Housley, Tamar Braxton, Garcelle Beauvais",Unknown,1377,"Music, News, Talk Show",United States,"An American talk show, which is hosted by Loni Love, Adrienne Bailon-Houghton, Jeannie Mai, and Garcelle Beauvais."
https://www.imdb.com/title/tt3006802/,https://m.media-amazon.com/images/M/MV5BMTc4M2JmYmEtMjJhOC00MmRlLThhZDEtMWRhZTZiNTI0ZDZhXkEyXkFqcGc@._V1_.jpg,Outlander,2014,8.3,Ronald D. Moore,"Caitríona Balfe, Sam Heughan, Sophie Skelton, Richard Rankin, John Bell, Duncan Lacroix",8,101,"Adventure, Costume Drama, Drama, Fantasy, Period Drama, Romance, Romantic Epic, Steamy Romance",United States,"Claire Beauchamp Randall, a nurse in World War II, mysteriously goes back in time to Scotland in 1743. There, she meets a dashing Highland warrior and gets drawn into an epic rebellion."
https://www.imdb.com/title/tt3007640/,https://m.media-amazon.com/images/M/MV5BMzc4Nzc2ZWItMDQ1ZS00OWI2LTk2MTAtNTQ1ODBkZTg4YjhhXkEyXkFqcGc@._V1_.jpg,Naked and Afraid,2013,6.6,,"Michael Brown, Laura Zerra, Steven Lee Hall Jr., Amanda Kaye, E.J. Snyder, Matt Wright",Unknown,215,"Adventure, Game Show, Horror, Reality TV, Survival Competition",United States,"Reality show where two strangers (typically 1 male, 1 female) try to survive in the wild for up to 21 days, naked."
https://www.imdb.com/title/tt3008594/,https://m.media-amazon.com/images/M/MV5BMTc3ODhkOGUtM2Y0Zi00Zjc0LWEyNzItYjYwYTI1ZGFjM2U1XkEyXkFqcGc@._V1_.jpg,Minnie's Bow-Toons,2011,5.3,Bobs Gannaway,"Tress MacNeille, Nika Futterman, Kaitlyn Robrock, April Winchell, Bill Farmer, Frank Welker",9,115,"Animation, Comedy, Short",United States,Minnie and daisy open a bow shop in which they help people and have adventures.
https://www.imdb.com/title/tt3010520/,https://m.media-amazon.com/images/M/MV5BMmIzNjFiMjktYTlkNy00MDdjLWExMzYtM2M5Njk5ZTVlZDBlXkEyXkFqcGc@._V1_.jpg,Turbo FAST,2013,6.5,,"Reid Scott, Amir Talai, Eric Bauza, Mike Bell, Grey DeLisle, John Eric Bentley",3,52,"Action, Adventure, Animation, Comedy, Family, Motorsport, Sport, Superhero",United States,Indy 500 champion Turbo and his friends race other species and battle enemies in the snail populated world of Starlight City.
https://www.imdb.com/title/tt3010856/,https://m.media-amazon.com/images/M/MV5BOTU1ZGZjNTQtZWQ4NC00NjBkLTllNjktYzA5OTAyNmZkZmNkXkEyXkFqcGc@._V1_.jpg,The Great British Sewing Bee,2013,7.8,,"Patrick Grant, Esme Young, Sara Pascoe, Joe Lycett, Claudia Winkleman, May Martin",12,103,"Game Show, Reality TV",United Kingdom,Amateur sewers take on challenges as they compete to be named Britain's best home sewer.
https://www.imdb.com/title/tt3012160/,https://m.media-amazon.com/images/M/MV5BMTQyNDcwMDU5Nl5BMl5BanBnXkFtZTgwMDEwMjE4MjE@._V1_.jpg,Alpha House,2013,7.5,Garry Trudeau,"John Goodman, Clark Johnson, Matt Malloy, Mark Consuelos, Yara Martinez, Julie White",2,21,"Comedy, Drama, Political Drama",United States,"Four Republican senators share the same D.C. house rental, and face re-election battles, looming indictments, and parties -- all with a sense of humor."
https://www.imdb.com/title/tt3012598/,https://m.media-amazon.com/images/M/MV5BZmY3YTU3YTgtMDY1OC00ZTlhLWE0MjUtNDYwZmE0NjJiNjFiXkEyXkFqcGc@._V1_.jpg,Angry Birds Toons,2013,6.3,"Lauri Konttori, Mikael Hed, Mikko Pöllä","Antti Pääkkönen, Antti Pääkkönen, Heljä Heikkinen, Lynne Guaglione, Pasi Ruohonen, Rauno Ahonen",Unknown,106,"Action, Adventure, Animal Adventure, Animation, Comedy, Family, Fantasy, Short, Slapstick, Superhero","Finland, United States, Canada, United Kingdom, Australia, France, Denmark, Philippines, Russia","Red, Chuck, Bomb, Matilda, Terence, and The Blues need to keep the eggs safe from the pigs that will snatch them at any cost."
https://www.imdb.com/title/tt3014650/,https://m.media-amazon.com/images/M/MV5BNDMwZWM2YjYtYmRiNi00YzQ3LTgzYjYtNDU5NmI5YzYyZGIxXkEyXkFqcGc@._V1_.jpg,Lego Star Wars: The Yoda Chronicles,2013,7.1,"John McCormack, Jake Blais","Michael Donovan, Trevor Devall, Brian Dobson, Tom Kane, Sam Vincent, Anthony Daniels",Unknown,19,"Action, Adventure, Animation, Comedy, Family, Fantasy, Sci-Fi, Space Sci-Fi",United States,"Centered around Yoda's stories that take place before ''Lego Star Wars: The Padawan Menace''. Yoda begins by training Padawans at the Jedi Temple Academy, but then he feels a disturbance in the Force and rushes off to fight the Dark Side."
https://www.imdb.com/title/tt3019170/,https://m.media-amazon.com/images/M/MV5BMjYwZjUzMzUtZWVhMC00NWY4LTgxYzctMWI3NThkMWZhN2VhXkEyXkFqcGc@._V1_.jpg,Mountain Monsters,2013,5.4,,"Jacob Lowe, Huckleberry Joe Lott, Willy McQuillian, Jeff Headlee, William Neff, Trapper John Tice",8,82,"Paranormal Reality TV, Reality TV",United States,Mountain Monsters is a show with professional hillbilly hunters that search for mysterious creatures that people have claimed to have seen in West Virginia.
https://www.imdb.com/title/tt3027156/,https://m.media-amazon.com/images/M/MV5BNzVlZjNiNzItNWFlYy00NWE3LWI3NjctNmYzZmMyNGU5NmQwXkEyXkFqcGc@._V1_.jpg,Street Outlaws,2013,6.5,,"Justin Shearer, Jeff Lutz, Kye Kelley, Scott Taylor, Bobby Decote, Travis Santa Cruz",Unknown,187,Reality TV,United States,An inside look into the world of American street racing
https://www.imdb.com/title/tt3033772/,https://m.media-amazon.com/images/M/MV5BOTY1YjBjNDAtMjlmNC00YmE3LWFmNGYtM2NiNzFjNjJmMWRhXkEyXkFqcGc@._V1_.jpg,Ikea Heights,2009,8.1,"David Seger, Paul Bartunek","Randall Park, Whitney Avalon, Matt Braunger, Dean Pelton, Abed Gheith, Delbert Shoopman",1,7,"Comedy, Drama, Parody, Short, Soap Opera",United States,"Spoof on soap operas that was filmed inside an actual Ikea furniture store without permission. It depicts the life of the citizens of Ikea Heights, a city that exists within an Ikea store."
https://www.imdb.com/title/tt3038248/,https://m.media-amazon.com/images/M/MV5BN2U0YTUxYzgtMDZhMC00MTFmLTk3ZTctNTRkNGNhNzY0OTc0XkEyXkFqcGc@._V1_.jpg,MasterChef Junior,2013,6.8,,"Gordon Ramsay, Christina Tosi, Charlie Ryan, Aarón Sánchez, Joe Bastianich, Graham Elliot",Unknown,110,"Cooking Competition, Family, Game Show, Reality TV",United States,24 of the best junior home cooks in the country between the ages of eight and 13 will compete in the first audition round and present their dishes to the judges.
https://www.imdb.com/title/tt3038546/,https://m.media-amazon.com/images/M/MV5BMjQxMzk0ODU2OV5BMl5BanBnXkFtZTgwNzY2NDYxMzE@._V1_.jpg,Mike Tyson Mysteries,2014,8.2,,"Mike Tyson, Norm MacDonald, Rachel Ramras, Jim Rash, Hugh Davidson, Larry Dorf",4,69,"Adult Animation, Adventure, Animation, Comedy, Crime, Dark Comedy, Fantasy, Horror, Mystery, Parody",United States,"In this macabre comedy, retired boxing champion Mike Tyson, his brainy adopted Asian-American daughter, a friendly but wimpy gay gentleman ghost and a cursed perverse mean-spirited talking pigeon solve weird mysteries together."
https://www.imdb.com/title/tt3038578/,https://m.media-amazon.com/images/M/MV5BY2E4YjRmMTYtYjQ0YS00MWQyLWE1NDYtYjQ5MDVjNjU2YjJlXkEyXkFqcGc@._V1_.jpg,King Star King,2013,5.7,"J.J. Villard, Eric Kaplan","Tommy Blacha, J.J. Villard, Robin Atkin Downes, Rachel Butera, Will Sasso, Eric Kaplan",1,8,"Action, Animation, Comedy, Fantasy, Horror, Sci-Fi, Short",United States,"King Star King is an intergalactic warrior who fights various evil foes throughout the Gigantiverse. Always by his side are his team of ""strange heroes"" which includes Hank Waffles, Pooza the Wizard, and Gurbles the flying robot bear."
https://www.imdb.com/title/tt3039270/,https://m.media-amazon.com/images/M/MV5BM2JmYjkzMTUtMjBlMC00NTE4LThhMmItM2JhZjAzMmRlYjM5XkEyXkFqcGc@._V1_.jpg,Count Arthur Strong,2013,7.6,Steve Delaney,"Steve Delaney, Rory Kinnear, Zahra Ahmadi, Andy Linden, David Plimmer, Chris Ryman",3,20,"Comedy, Sitcom, Slapstick",United Kingdom,"Delusional show business character Count Arthur Strong, a pompous, out-of-work actor from Doncaster, attempts to recount his life story with the help of the scholarly son of his former comedy partner."
https://www.imdb.com/title/tt3040130/,https://m.media-amazon.com/images/M/MV5BYjdlNjU3NTktZjY3My00ZGU1LWFkZTUtYjA2MGQ5MjYwZWNlXkEyXkFqcGc@._V1_.jpg,Sendokai Champions,2013,8.2,,"Molly Malcolm, Alex Warner, Jenny Beacraft, Joshua Zamrycki, Mark Schardan, Benjamin Nathan-Serio",2,52,"Animation, Spanish",Spain,"Without anyone knowing, the Earth is under threat from beings from a parallel dimension. Two boys and two girls find some bracelets made of an unknown material by chance, and because of that they are chosen to defend our planet. With the help of their master Tänpo, they will must learn and train the art of Sendokai combat, win two Great Tournaments and thus preserving...Read all"
https://www.imdb.com/title/tt3042608/,https://m.media-amazon.com/images/M/MV5BY2FiZjg3YzgtNDk4Ny00MjAyLWI2ODctNzdhZmRmYTg5N2ZlXkEyXkFqcGc@._V1_.jpg,Uncle Grandpa,2010,4.6,Peter Browngardt,"Peter Browngardt, Kevin Michael Richardson, Eric Bauza, Adam Devine, Grey DeLisle, Tom Kenny",5,153,"Animation, Comedy, Family, Fantasy, Hand-Drawn Animation, Parody, Quirky Comedy, Slapstick",United States,The misadventures of a magical uncle and grandpa to everyone in the world and his friends.
https://www.imdb.com/title/tt3043672/,https://m.media-amazon.com/images/M/MV5BOTU1NTJiNTQtN2M1ZS00NDlkLTkzNWItYjJhM2YwNWYzNDU1XkEyXkFqcGc@._V1_.jpg,Korean Ghost Stories,2008,6.9,,"Cha Hyeon-woo, Jo Yang-ja, Park Min-young, Kim So-hyun, Choi Jin-hyuk, Lee Deok-hwa",2,18,"Folk Horror, Horror, Korean",South Korea,Korean Ghost Stories is a series of one-act dramas. It is the continuation of a classic series of ghost stories which aired first on KBS between 1977 and 1989 and between 1996 and 1999. This marks the return of the series after nine years.
https://www.imdb.com/title/tt3044834/,https://m.media-amazon.com/images/M/MV5BMTg4MTE5MjAxM15BMl5BanBnXkFtZTgwOTIzNTY1MDE@._V1_.jpg,A Crime to Remember,2013,8.3,Christine Connor,"Marc A. Hermann, Michelle McNamara, John Mirabella, James Zeiss, Robert Nicolay, Francis Reilly",5,38,"Crime, Crime Documentary, Documentary, True Crime",United States,A look back at famous cases from the past.
https://www.imdb.com/title/tt30470947/,https://m.media-amazon.com/images/M/MV5BNjgzZDFkMWItODUwZC00YjRiLTk2YWQtMWEwMzU2ZGIwZTFjXkEyXkFqcGc@._V1_.jpg,Miraculous anime,2012,8.1,,,8,112,"Action, Adventure, Animation, French, Sci-Fi",France,"It shows how ""miraculous"" should have looked like in 2012, but the project was canceled and turned from anime to 3D 3 years after."
https://www.imdb.com/title/tt3052000/,https://m.media-amazon.com/images/M/MV5BZTRhMzFkYjYtNjU2Ny00YWZjLThhN2UtMTU4ZjE5YzNkMDc1XkEyXkFqcGc@._V1_.jpg,Waiting for the Sun,2013,7.0,,"Kerem Bürsin, Hande Dogandemir, Yagmur Tanrisevsin, Ismail Ege Sasmaz, Emre Kinay, Gökçe Yanardag",1,54,"Drama, Romance, Turkish",Turkey,"Demet seeks a better life by convincing her daughter Zeynep to leave their village. Zeynep enrolls in a private college, leading to a love triangle and uncovering past secrets."
https://www.imdb.com/title/tt3056900/,https://m.media-amazon.com/images/M/MV5BODU3MDI2NzAtZjJmYi00ZDY4LTgwM2YtOGQ5NDQ1NWZjZjkwXkEyXkFqcGc@._V1_.jpg,NFL GameDay Morning,2006,5.5,,"Rich Eisen, Kurt Warner, Steve Mariucci, Michael Irvin, Boomer Mays, Ainsley Hegenberger",Unknown,171,"Football, News, Sport, Talk Show",United States,Experience the ultimate NFL review show: NFL GameDay. This all-inclusive Sunday night wrap-up show gives you the highlights from every NFL game plus post-game reactions and expert analysis.
https://www.imdb.com/title/tt3061046/,https://m.media-amazon.com/images/M/MV5BZGJjMmI3ZDMtZTgyNi00MTZhLWE2ZjAtN2Q4YTUyMTg4OGY1XkEyXkFqcGc@._V1_.jpg,Steven Universe,2013,8.1,Rebecca Sugar,"Zach Callison, Deedee Magno Hall, Michaela Dietz, Estelle, Tom Scharpling, Grace Rolek",5,155,"Action, Adventure, Alien Invasion, Animation, Comedy, Drama, Hand-Drawn Animation, Psychological Drama, Quest, Superhero",United States,"A team of intergalactic warriors fights to protect the Earth, but the combination of three highly trained beings and one quirky young boy leaves the team struggling to overcome the dangerous scenarios that are put in front of them."
